transitNr;orderNr;driverName;customerName;transitType;transitTypeShort;Status;countAllOrders;statusGreater30min;statusSerialSet;statusDateTime;statusHrsMin;distanceKm;statusGreater1km;DivisionCity;latCust;lonCust;latApp;lonApp
T991364596;250622436; Loren Berry;Customer 5181;pickup;P;delivered;38;NULL;1;17.11.2020 14:53;14:30;1,18;NULL;Lodz;51,7662468;20,25701523;51,7750681;20,2476347
T991364596;250381141; Loren Berry;Customer 5181;pickup;P;delivered;38;1;1;17.11.2020 14:53;14:30;1,17;NULL;Lodz;51,7662468;20,25701523;51,7750568;20,2477092
T991364596;250416728; Loren Berry;Customer 5181;pickup;P;delivered;38;1;1;17.11.2020 14:52;14:30;1,19;1;Lodz;51,7662468;20,25701523;51,7751156;20,2474007
T991364596;250796417; Loren Berry;Customer 5181;pickup;P;delivered;38;NULL;1;17.11.2020 14:52;14:30;1,19;1;Lodz;51,7662468;20,25701523;51,7750992;20,2474069
T991364596;250367302; Loren Berry;Customer 5181;pickup;P;delivered;38;NULL;1;17.11.2020 14:52;14:30;1,19;1;Lodz;51,7662468;20,25701523;51,7750879;20,2473959
T991364596;250332827; Loren Berry;Customer 5181;pickup;P;delivered;38;NULL;NULL;17.11.2020 14:52;14:30;1,18;NULL;Lodz;51,7662468;20,25701523;51,7750841;20,2474539
T991364596;250916868; Loren Berry;Customer 5181;pickup;P;delivered;38;NULL;NULL;17.11.2020 14:53;14:30;1,17;NULL;Lodz;51,7662468;20,25701523;51,7750823;20,2479353
T991364596;250415389; Loren Berry;Customer 5181;pickup;P;delivered;38;1;1;17.11.2020 14:53;14:30;1,17;NULL;Lodz;51,7662468;20,25701523;51,7751446;20,2479989
T991364596;250869475; Loren Berry;Customer 5181;pickup;P;delivered;38;1;1;17.11.2020 14:52;14:30;1,19;NULL;Lodz;51,7662468;20,25701523;51,7750785;20,2473863
T991364596;250873529; Loren Berry;Customer 5181;pickup;P;delivered;38;NULL;NULL;17.11.2020 14:52;14:30;1,19;NULL;Lodz;51,7662468;20,25701523;51,7751174;20,2473331
T991364596;250448368; Loren Berry;Customer 673;delivery;D;delivered;38;1;NULL;17.11.2020 10:32;10:30;2,58;1;Lodz;51,50491714;19,83009338;51,4956862;19,8641537
T991364596;250169414; Loren Berry;Customer 673;delivery;D;delivered;38;NULL;NULL;17.11.2020 10:32;10:30;2,58;1;Lodz;51,50491714;19,83009338;51,4956862;19,8641537
T991364596;250633331; Loren Berry;Customer 673;delivery;D;delivered;38;1;1;17.11.2020 10:32;10:30;2,58;1;Lodz;51,50491714;19,83009338;51,4956862;19,8641537
T991364596;250751309; Loren Berry;Customer 5181;delivery;D;delivered;38;1;1;17.11.2020 14:52;14:30;1,2;NULL;Lodz;51,7662468;20,25701523;51,7751316;20,2472705
T991364596;250878040; Loren Berry;Customer 666;delivery;D;delivered;38;1;NULL;17.11.2020 10:32;10:30;0,04;NULL;Lodz;51,49527359;19,86410522;51,4956729;19,8641222
T991364596;250787071; Loren Berry;Customer 5181;pickup;P;delivered;38;NULL;NULL;17.11.2020 14:52;14:30;1,2;1;Lodz;51,7662468;20,25701523;51,7751506;20,2472279
T991364596;250909717; Loren Berry;Customer 5181;pickup;P;delivered;38;1;NULL;17.11.2020 14:52;14:30;1,2;NULL;Lodz;51,7662468;20,25701523;51,7751506;20,2472279
T991364596;250452721; Loren Berry;Customer 5181;pickup;P;delivered;38;1;NULL;17.11.2020 14:52;14:30;1,2;1;Lodz;51,7662468;20,25701523;51,7751506;20,2472279
T991364596;250403941; Loren Berry;Customer 5181;pickup;P;delivered;38;1;1;17.11.2020 14:52;14:30;1,2;1;Lodz;51,7662468;20,25701523;51,7751506;20,2472279
T991364596;250880579; Loren Berry;Customer 5181;pickup;P;delivered;38;1;NULL;17.11.2020 14:52;14:30;1,2;1;Lodz;51,7662468;20,25701523;51,7751506;20,2472279
T991364596;250277728; Loren Berry;Customer 5181;pickup;P;delivered;38;NULL;1;17.11.2020 14:52;14:30;1,2;NULL;Lodz;51,7662468;20,25701523;51,7751506;20,2472279
T991364596;250296178; Loren Berry;Customer 671;delivery;D;delivered;38;NULL;NULL;17.11.2020 10:32;10:30;1,54;NULL;Lodz;51,4926162;19,84253761;51,4956847;19,8641507
T991364596;250502669; Loren Berry;Customer 671;delivery;D;delivered;38;NULL;NULL;17.11.2020 10:32;10:30;1,54;1;Lodz;51,4926162;19,84253761;51,4956847;19,8641507
T991364596;250991235; Loren Berry;Customer 671;delivery;D;delivered;38;NULL;1;17.11.2020 10:32;10:30;1,54;NULL;Lodz;51,4926162;19,84253761;51,4956847;19,8641507
T991364596;250461073; Loren Berry;Customer 671;delivery;D;delivered;38;1;NULL;17.11.2020 10:32;10:30;1,54;1;Lodz;51,4926162;19,84253761;51,4956847;19,8641507
T993330140;250853660; Paul Zimmerman;Customer 5071;delivery;D;delivered;13;1;1;17.11.2020 11:54;11:30;2,59;NULL;Wroclaw;51,18163681;17,02267456;51,1621647;17,0024
T993330140;250773601; Paul Zimmerman;Customer 393;delivery;D;not delivered;13;1;1;17.11.2020 08:53;08:30;2,95;1;Wroclaw;51,14356995;17,14118195;51,1633474;17,1130234
T993330140;250611269; Paul Zimmerman;Customer 4607;delivery;D;not delivered;13;NULL;1;17.11.2020 08:38;08:30;0,01;1;Wroclaw;51,17234421;17,11632919;51,17247;17,1163413
T993330140;250262962; Paul Zimmerman;Customer 2880;delivery;D;delivered;13;NULL;1;17.11.2020 10:13;10:00;0,01;1;Wroclaw;51,14618301;17,10502243;51,146135;17,1049446
T993330140;250779782; Paul Zimmerman;Customer 5559;delivery;D;delivered;13;NULL;1;17.11.2020 09:51;09:30;1,12;1;Wroclaw;51,13047791;17,14840317;51,1351225;17,1341786
T993796894;250704779; Lowell Ortiz;Customer 5118;delivery;D;delivered;14;1;NULL;17.11.2020 12:00;11:30;2,42;NULL;Lodz;52,55747604;19,70194244;52,565009;19,7353907
T993796894;250872305; Lowell Ortiz;Customer 1854;delivery;D;delivered;14;1;1;17.11.2020 11:22;11:00;0,11;NULL;Lodz;52,56166458;19,70258331;52,5621973;19,7013026
T993796894;250339843; Lowell Ortiz;Customer 2815;delivery;D;delivered;14;NULL;1;17.11.2020 10:45;10:30;0,52;NULL;Lodz;52,55460739;19,70072174;52,5503947;19,6975113
T993796894;250380219; Lowell Ortiz;Customer 3101;delivery;D;delivered;14;1;1;17.11.2020 10:18;10:00;0,17;NULL;Lodz;52,56313044;19,64932643;52,5643657;19,6477824
T993796894;250228302; Lowell Ortiz;Customer 2677;delivery;D;delivered;14;1;NULL;17.11.2020 11:12;11:00;0,07;NULL;Lodz;52,56351471;19,69875336;52,5637293;19,6977327
T993796894;250192942; Lowell Ortiz;Customer 1371;delivery;D;delivered;14;1;NULL;17.11.2020 12:18;12:00;5,73;NULL;Lodz;52,56469345;19,70405579;52,5658308;19,7885542
T993796894;250523430; Lowell Ortiz;Customer 3391;delivery;D;delivered;14;1;1;17.11.2020 14:53;14:30;74,16;NULL;Lodz;52,55280685;19,72404099;51,8917163;19,5867533
T993796894;250670156; Lowell Ortiz;Customer 5243;delivery;D;delivered;14;NULL;1;17.11.2020 12:54;12:30;6,84;1;Lodz;52,48511505;19,70131683;52,5380314;19,7525391
T991176991;250485870; Roberto Torres;Customer 197;pickup;P;delivered;12;1;NULL;18.11.2020 11:44;11:30;1,55;NULL;Poznan;52,56622314;17,8258667;52,562304;17,803996
T991176991;250678396; Roberto Torres;Customer 197;pickup;P;delivered;12;1;1;18.11.2020 11:44;11:30;1,55;1;Poznan;52,56622314;17,8258667;52,562304;17,803996
T993799928;250930226; Samuel Francis;Customer 5324;pickup;P;delivered;39;1;1;18.11.2020 14:42;14:30;7,06;NULL;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250273395; Samuel Francis;Customer 5324;pickup;P;delivered;39;NULL;1;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250510553; Samuel Francis;Customer 5324;pickup;P;delivered;39;1;1;18.11.2020 14:42;14:30;7,06;NULL;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250517039; Samuel Francis;Customer 5324;pickup;P;delivered;39;1;1;18.11.2020 14:42;14:30;7,06;NULL;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250950653; Samuel Francis;Customer 5324;pickup;P;delivered;39;NULL;1;18.11.2020 14:42;14:30;7,06;NULL;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250504511; Samuel Francis;Customer 5324;pickup;P;delivered;39;1;1;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250303665; Samuel Francis;Customer 5324;pickup;P;delivered;39;1;1;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250290301; Samuel Francis;Customer 5324;pickup;P;delivered;39;NULL;1;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250871432; Samuel Francis;Customer 5324;pickup;P;delivered;39;1;NULL;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250210956; Samuel Francis;Customer 5324;pickup;P;delivered;39;1;1;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250978261; Samuel Francis;Customer 5324;pickup;P;delivered;39;1;1;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250487465; Samuel Francis;Customer 5324;pickup;P;delivered;39;NULL;1;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250793708; Samuel Francis;Customer 5324;pickup;P;delivered;39;1;1;18.11.2020 14:42;14:30;7,06;NULL;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250701369; Samuel Francis;Customer 5324;pickup;P;delivered;39;1;1;18.11.2020 14:42;14:30;7,06;NULL;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250734345; Samuel Francis;Customer 5324;pickup;P;delivered;39;NULL;NULL;18.11.2020 14:42;14:30;7,06;NULL;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250823443; Samuel Francis;Customer 5324;pickup;P;delivered;39;NULL;NULL;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250764145; Samuel Francis;Customer 5324;pickup;P;delivered;39;1;1;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250610150; Samuel Francis;Customer 5324;pickup;P;delivered;39;1;1;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250731197; Samuel Francis;Customer 5324;pickup;P;delivered;39;NULL;1;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250212370; Samuel Francis;Customer 5324;pickup;P;delivered;39;1;NULL;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250657390; Samuel Francis;Customer 5324;pickup;P;delivered;39;NULL;1;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250245851; Samuel Francis;Customer 5324;pickup;P;delivered;39;NULL;1;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250491825; Samuel Francis;Customer 5324;pickup;P;delivered;39;1;NULL;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250707820; Samuel Francis;Customer 5324;pickup;P;delivered;39;NULL;NULL;18.11.2020 14:42;14:30;7,06;NULL;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250285893; Samuel Francis;Customer 5324;pickup;P;delivered;39;NULL;1;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250630224; Samuel Francis;Customer 5324;pickup;P;delivered;39;NULL;NULL;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250975001; Samuel Francis;Customer 5324;pickup;P;delivered;39;NULL;1;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250922626; Samuel Francis;Customer 5324;pickup;P;delivered;39;1;NULL;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250650693; Samuel Francis;Customer 5324;pickup;P;delivered;39;NULL;NULL;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250342559; Samuel Francis;Customer 5324;pickup;P;delivered;39;1;1;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250342547; Samuel Francis;Customer 5324;pickup;P;delivered;39;1;NULL;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T993799928;250665924; Samuel Francis;Customer 5324;pickup;P;delivered;39;1;NULL;18.11.2020 14:42;14:30;7,06;1;Wroclaw;50,97180176;16,92879486;51,0352736;16,930991
T994518427;250577804; Leo Frazier;Customer 4669;pickup;P;delivered;19;NULL;1;18.11.2020 16:32;16:30;0,25;NULL;Poznan;52,37975477;16,58604406;52,3781487;16,588538
T994518427;250247334; Leo Frazier;Customer 4669;pickup;P;delivered;19;NULL;1;18.11.2020 16:32;16:30;0,25;NULL;Poznan;52,37975477;16,58604406;52,3781487;16,588538
T994518427;250790732; Leo Frazier;Customer 4669;pickup;P;delivered;19;NULL;1;18.11.2020 16:32;16:30;0,25;1;Poznan;52,37975477;16,58604406;52,3781487;16,588538
T991645931;250173876; Abraham Morrison;Customer 2058;pickup;P;delivered;2;NULL;NULL;18.11.2020 15:44;15:30;1,53;1;Wroclaw;51,03992081;16,95269394;51,03381744;16,93322042
T991645931;250663713; Abraham Morrison;Customer 2058;pickup;P;delivered;2;NULL;NULL;18.11.2020 15:44;15:30;1,53;1;Wroclaw;51,03992081;16,95269394;51,03381744;16,93322042
T991943973;250305450; Travis Sims;Customer 1405;pickup;P;delivered;62;1;1;18.11.2020 18:14;18:00;2,78;1;Poznan;52,40940094;17,07537842;52,3879422;17,0962943
T991943973;250505971; Travis Sims;Customer 1405;pickup;P;delivered;62;1;NULL;18.11.2020 18:14;18:00;2,78;1;Poznan;52,40940094;17,07537842;52,3879422;17,0962943
T991943973;250964084; Travis Sims;Customer 2959;pickup;P;delivered;62;NULL;NULL;18.11.2020 18:14;18:00;9,12;1;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T991943973;250861449; Travis Sims;Customer 2959;pickup;P;delivered;62;1;NULL;18.11.2020 18:14;18:00;9,12;1;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T991943973;250560521; Travis Sims;Customer 2959;pickup;P;delivered;62;1;NULL;18.11.2020 18:14;18:00;9,12;1;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T991943973;250630126; Travis Sims;Customer 2959;pickup;P;delivered;62;NULL;NULL;18.11.2020 18:14;18:00;9,12;1;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T991943973;250359167; Travis Sims;Customer 2959;pickup;P;delivered;62;1;NULL;18.11.2020 18:14;18:00;9,12;1;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T991943973;250496904; Travis Sims;Customer 2959;pickup;P;delivered;62;1;NULL;18.11.2020 18:14;18:00;9,12;1;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T991943973;250687760; Travis Sims;Customer 2959;pickup;P;delivered;62;NULL;1;18.11.2020 18:14;18:00;9,12;1;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T991943973;250907774; Travis Sims;Customer 2959;pickup;P;delivered;62;1;1;18.11.2020 18:14;18:00;9,12;1;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T991943973;250479512; Travis Sims;Customer 2959;pickup;P;delivered;62;1;1;18.11.2020 18:14;18:00;9,12;1;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T991943973;250513600; Travis Sims;Customer 2959;pickup;P;delivered;62;NULL;1;18.11.2020 18:14;18:00;9,12;1;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T991943973;250927468; Travis Sims;Customer 2959;pickup;P;delivered;62;1;1;18.11.2020 18:14;18:00;9,12;1;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T991943973;250638291; Travis Sims;Customer 2959;pickup;P;delivered;62;1;NULL;18.11.2020 18:14;18:00;9,12;1;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T991943973;250231991; Travis Sims;Customer 2959;pickup;P;delivered;62;1;1;18.11.2020 18:14;18:00;9,12;1;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T991943973;250239033; Travis Sims;Customer 2959;pickup;P;delivered;62;NULL;1;18.11.2020 18:14;18:00;9,12;1;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T991943973;250645120; Travis Sims;Customer 2959;pickup;P;delivered;62;NULL;1;18.11.2020 18:14;18:00;9,12;1;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T991943973;250634084; Travis Sims;Customer 2959;pickup;P;delivered;62;1;NULL;18.11.2020 18:14;18:00;9,12;1;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T991943973;250642462; Travis Sims;Customer 2959;pickup;P;delivered;62;1;NULL;18.11.2020 18:14;18:00;9,12;1;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T991943973;250842310; Travis Sims;Customer 2959;pickup;P;delivered;62;NULL;NULL;18.11.2020 18:14;18:00;9,12;1;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T991943973;250895053; Travis Sims;Customer 2959;pickup;P;delivered;62;NULL;NULL;18.11.2020 18:14;18:00;9,12;1;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T991943973;250923717; Travis Sims;Customer 2959;pickup;P;delivered;62;1;NULL;18.11.2020 18:14;18:00;9,12;1;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T991943973;250254518; Travis Sims;Customer 2959;pickup;P;delivered;62;NULL;1;18.11.2020 18:14;18:00;9,12;NULL;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T991943973;250204128; Travis Sims;Customer 2959;pickup;P;delivered;62;NULL;NULL;18.11.2020 18:14;18:00;9,12;1;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T991943973;250607956; Travis Sims;Customer 2959;pickup;P;delivered;62;1;NULL;18.11.2020 18:14;18:00;9,12;1;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T991943973;250652622; Travis Sims;Customer 2959;pickup;P;delivered;62;1;NULL;18.11.2020 18:14;18:00;9,12;1;Poznan;52,31657028;17,01948547;52,3815658;17,1009847
T998683536;250279957; Jean Hill;Customer 722;delivery;D;delivered;13;NULL;1;17.11.2020 11:36;11:30;19,58;1;Cracow;49,98516846;20,23162079;49,8821136;20,4527728
T998683536;250747138; Jean Hill;Customer 1082;delivery;D;delivered;13;1;1;17.11.2020 12:37;12:30;0,02;1;Cracow;49,98314285;20,42605209;49,9829386;20,4261957
T998683536;250836231; Jean Hill;Customer 1372;pickup;P;delivered;13;NULL;NULL;17.11.2020 12:23;12:00;3,35;1;Cracow;49,95050049;20,43399811;49,9803917;20,4394496
T998683536;250758047; Jean Hill;Customer 4538;delivery;D;delivered;13;1;1;17.11.2020 12:49;12:30;3,74;1;Cracow;49,95140457;20,44564438;49,9789599;20,4158583
T998683536;250567228; Jean Hill;Customer 5026;delivery;D;delivered;13;NULL;NULL;17.11.2020 11:56;11:30;1,62;1;Cracow;49,8562851;20,44992447;49,8707513;20,453019
T998683536;250317276; Jean Hill;Customer 3100;delivery;D;delivered;13;1;1;17.11.2020 09:44;09:30;0,02;1;Cracow;49,9926033;20,04745865;49,9926697;20,047266
T998683536;250691862; Jean Hill;Customer 558;delivery;D;delivered;13;NULL;1;17.11.2020 13:07;13:00;0,15;1;Cracow;49,98254776;20,41500092;49,9839149;20,4153867
T998683536;250977470; Jean Hill;Customer 4296;delivery;D;delivered;13;NULL;1;17.11.2020 10:13;10:00;0,03;1;Cracow;49,9160347;20,19202423;49,9158732;20,1923522
T998683536;250328021; Jean Hill;Customer 897;pickup;P;delivered;13;1;1;17.11.2020 13:40;13:30;0,26;1;Cracow;49,9765892;20,44596481;49,9769199;20,4495002
T998683536;250827904; Jean Hill;Customer 4783;pickup;P;delivered;13;NULL;1;17.11.2020 16:36;16:30;0,75;NULL;Cracow;50,03116226;20,18977737;50,0363473;20,1830203
T998683536;250782000; Jean Hill;Customer 2926;delivery;D;delivered;13;NULL;NULL;17.11.2020 09:44;09:30;6,97;NULL;Cracow;50,05031616;20,00909614;49,9926756;20,0471736
T998683536;250393189; Jean Hill;Customer 96;delivery;D;delivered;13;1;1;17.11.2020 14:03;14:00;0,53;1;Cracow;49,97101679;20,56892813;49,9732127;20,5624049
T997610279;250330424; Alfred Powell;Customer 8;delivery;D;delivered;12;NULL;NULL;17.11.2020 12:59;12:30;21,39;1;Cracow;50,39369202;19,7638855;50,3577037;20,0592411
T997610279;250720046; Alfred Powell;Customer 1596;delivery;D;delivered;12;NULL;1;17.11.2020 11:28;11:00;0,08;NULL;Cracow;50,37979126;19,75291443;50,37972;19,7518158
T997610279;250193574; Alfred Powell;Customer 4022;delivery;D;delivered;12;1;1;17.11.2020 08:37;08:30;0,07;NULL;Cracow;50,06400681;20,01078415;50,0636398;20,0115353
T997610279;250684580; Alfred Powell;Customer 5542;delivery;D;delivered;12;1;NULL;17.11.2020 11:01;11:00;0,21;NULL;Cracow;50,30780029;19,76846313;50,307814;19,7713788
T997610279;250825469; Alfred Powell;Customer 2370;delivery;D;delivered;12;NULL;NULL;17.11.2020 12:59;12:30;0,03;NULL;Cracow;50,35744095;20,05912399;50,3576764;20,0592711
T997610279;250972441; Alfred Powell;Customer 2965;delivery;D;delivered;12;NULL;1;17.11.2020 12:59;12:30;11,4;1;Cracow;50,36441422;19,89933777;50,3577068;20,059243
T997610279;250938375; Alfred Powell;Customer 3669;delivery;D;delivered;12;NULL;NULL;17.11.2020 11:01;11:00;11,06;1;Cracow;50,22516785;19,85751953;50,3078148;19,7713809
T997610279;250546257; Alfred Powell;Customer 3775;delivery;D;delivered;12;NULL;1;17.11.2020 12:59;12:30;2,31;1;Cracow;50,3576889;20,02674103;50,357703;20,0592408
T997610279;250967532; Alfred Powell;Customer 417;delivery;D;delivered;12;NULL;1;17.11.2020 09:32;09:30;0,34;1;Cracow;50,11498642;19,92656898;50,1180229;19,9263608
T995679267;250204061; Karl Hunt;Customer 3174;delivery;D;delivered;7;1;NULL;17.11.2020 12:03;12:00;0,3;1;Cracow;49,89262772;20,01387024;49,8921968;20,0179302
